1.3289,1.5247,-1.3246
1.0331,1.2289,-1.2572
1.2115,1.2311,-1.131
1.0853,1.268,-1.0571
1.2136,1.3311,-0.92002
1.1527,1.342,-0.91785
1.2637,1.6356,-0.87435
1.1223,1.6052,-0.87217
1.1723,1.666,-0.88522
1.2746,1.6943,-0.96352
1.0135,1.7204,-1.0331
1.2093,1.7161,-1.0157
1.0462,1.7357,-1.0179
0.94395,1.6726,-0.98528
1.0266,1.7248,-0.87
1.0549,1.7378,-0.8787
1.0353,1.653,-0.8526
0.97005,1.5464,-0.74385
0.8874,1.5095,-0.64597
0.63075,1.4203,-0.5307
0.8004,1.5225,-0.6873
0.54593,1.3659,-0.45675
0.44805,1.2854,-0.44152
0.31538,1.2767,-0.43065
0.19792,1.2419,-0.3741
0.17835,1.1071,-0.43065
-0.028275,1.2572,-0.4089
-0.0435,1.0723,-0.4089
-0.14573,1.2593,-0.44152
-0.6003,1.2745,0.019575
-0.30015,1.2506,-0.48502
-0.31972,1.2202,-0.48938
-0.42847,1.2136,-0.52635
-0.45023,1.218,-0.522
-0.42847,0.9048,-0.62858
-0.54375,1.0505,-0.54375
-0.4611,0.87652,-0.6264
-0.51765,0.86347,-0.81997
-0.4437,0.76125,-0.77865
-0.19793,1.1527,-0.73297
-0.29797,0.957,-0.8178
1.2767,1.3354,-1.3659
1.0092,0.98745,-1.268
0.98963,1.2832,-1.0875
1.0636,1.0984,-1.0832
1.1506,1.2441,-0.8961
1.1549,1.3354,-0.88087
1.1397,1.3267,-0.8961
1.2789,1.5312,-0.88087
1.1397,1.5812,-0.96787
1.1092,1.6726,-0.93307
1.0853,1.5486,-0.92655
1.2811,1.4681,-1.0266
1.2028,1.5377,-1.0875
1.2528,1.4529,-0.90697
1.2789,1.4485,-0.82867
1.1615,1.5986,-0.84607
1.1114,1.3485,-0.8004
1.0244,1.4246,-0.68512
1.1049,1.305,-0.58507
1.0919,1.1767,-0.7134
0.90915,1.2854,-0.64162
0.85478,1.2202,-0.59377
0.63727,1.1658,-0.32842
0.5133,1.0353,-0.2088
0.41977,1.0788,-0.3219
0.12398,1.0418,-0.39585
0.20663,0.98745,-0.23272
0.10005,0.92437,-0.42195
0.006525,0.89827,-0.21315
-0.18488,1.0157,-0.43283
-0.15878,1.0114,-0.64597
-0.23707,0.93743,-0.4698
-0.1479,0.8787,-0.45675
-0.39803,1.0549,-0.48937
-0.2523,0.94613,-0.58507
-0.36757,0.90262,-0.49372
-0.4176,0.81127,-0.71123
-0.435,0.77648,-0.5742
-0.4611,0.76342,-0.7656
-0.34583,0.89393,-0.67207
-0.20662,0.90697,-0.7482
1.1506,1.2876,-1.2941
1.1745,0.90698,-0.9918
0.93525,1.0092,-0.9831
1.1832,0.98745,-0.90915
0.96787,1.1375,-0.86783
1.0549,1.2593,-0.8787
1.0592,1.3398,-0.77647
1.2745,1.4442,-0.8961
1.1006,1.4355,-0.94395
1.2767,1.3463,-0.87435
1.3072,1.3811,-0.96135
1.392,1.5334,-0.92437
1.342,1.5943,-0.88087
1.3463,1.3267,-0.89827
1.3159,1.4594,-0.84172
1.3637,1.379,-0.85695
1.429,1.3093,-0.69382
1.442,1.2854,-0.82432
1.3028,0.98527,-0.62422
1.1745,1.0657,-0.58942
1.0092,0.90915,-0.4611
1.0919,0.8613,-0.26535
0.86782,0.66772,-0.30885
0.83738,0.5133,-0.35017
0.46545,0.609,-0.0522
0.42848,0.75255,-0.25882
0.35452,0.75907,-0.03045
0.10223,0.53505,-0.30885
0.2349,0.79388,-0.15225
-0.0435,0.87,-0.44587
-0.07395,0.85042,-0.44587
-0.30233,0.84608,-0.42195
-0.27405,0.71993,-0.41325
-0.0957,0.86565,-0.45892
-0.2175,0.68295,-0.435
-0.23055,0.75907,-0.49155
-0.37628,0.6612,-0.51548
-0.33495,0.54158,-0.47198
-0.3045,0.48067,-0.45892
-0.17618,0.82867,-0.696
-0.30885,0.86783,-0.85913
1.2332,1.1636,-1.2789
1.168,0.93743,-1.2223
0.9135,0.9048,-1.0657
1.1702,1.1549,-0.88523
1.2311,1.0788,-0.80258
1.1528,1.168,-0.73733
1.1049,1.2724,-0.8526
1.1615,1.342,-0.9135
1.3267,1.4572,-0.87652
1.4638,1.4507,-0.88305
1.3833,1.3311,-0.91567
1.4594,1.3681,-0.92437
1.5725,1.3137,-0.97657
1.666,1.342,-0.92437
1.7009,1.2985,-0.86347
1.7443,1.2789,-0.73515
1.7356,1.2071,-0.67207
1.6943,0.9831,-0.81127
1.6204,0.86565,-0.696
1.5073,0.6699,-0.43718
1.3746,0.72427,-0.4263
1.3376,0.58508,-0.2697
1.0157,0.43283,-0.0696
0.88305,0.4002,-0.010875
0.62422,0.2697,-0.04785
0.51113,0.42413,-0.13485
0.4785,0.43718,-0.10005
0.35887,0.4524,-0.02175
0.16095,0.5133,-0.1914
0.0261,0.59378,-0.097875
0.0696,0.5829,-0.3567
-0.0348,0.53505,-0.27622
-0.010875,0.71775,-0.18705
-0.063075,0.51983,-0.435
-0.21533,0.6264,-0.2436
-0.16313,0.68077,-0.47632
-0.20663,0.79387,-0.43935
-0.15225,0.50895,-0.51547
-0.3306,0.52635,-0.52635
-0.2175,0.7482,-0.73732
-0.14355,0.74603,-0.71558
1.1527,0.92873,-1.2376
1.1201,0.89175,-1.2571
1.0831,1.0418,-1.0744
1.1723,1.0222,-0.8613
1.1527,1.2267,-0.6612
1.1875,1.1528,-0.8439
1.2789,1.2136,-0.78518
1.305,1.3702,-0.85913
1.4355,1.3268,-0.84825
1.3507,1.3376,-0.76125
1.4855,1.5682,-0.90697
1.69,1.5769,-0.88305
1.7574,1.3311,-0.8961
1.9357,1.3985,-0.87217
1.9183,1.3028,-0.86565
2.1184,1.2376,-0.8178
2.1446,0.89392,-0.74167
2.0641,0.72645,-0.80692
2.0467,0.58942,-0.51765
2.1097,0.41325,-0.36975
1.8879,0.1827,-0.2697
1.6051,0.067425,-0.2175
1.3398,0.09135,-0.03045
1.1723,0.03915,0.0174
0.97223,0.006525,0
0.8004,0.11093,0.076125
0.55463,0.050025,0.21098
0.53505,0.1653,0.089175
0.4176,0.18922,0.080475
0.36105,0.34365,-0.058725
0.050025,0.43935,-0.3132
0.067425,0.45022,-0.12615
0.010875,0.4437,-0.050025
-0.14138,0.61117,-0.3654
-0.10657,0.44805,-0.39802
-0.20663,0.46545,-0.45457
-0.26317,0.45675,-0.4089
-0.34148,0.4611,-0.42413
-0.3219,0.4263,-0.42847
-0.0957,0.82433,-0.46327
-0.20662,0.6351,-0.82215
1.1092,1.0266,-1.0744
1.0636,0.91133,-1.2028
1.1614,1.0027,-0.89175
0.95482,0.95048,-0.77212
0.99615,1.0657,-0.85043
1.2202,1.255,-0.86565
1.2115,1.2746,-0.81128
1.3072,1.3833,-0.8091
1.3529,1.3768,-0.80693
1.4529,1.5529,-0.69383
1.7269,1.4007,-0.88305
1.8357,1.5878,-0.91133
2.1163,1.5921,-0.87435
2.2294,1.4747,-0.83085
2.2642,1.2876,-0.87218
2.5904,1.1419,-0.86565
2.66,0.87652,-0.87
2.6252,0.73298,-0.74385
2.7427,0.37845,-0.51765
2.5817,0.05655,-0.41542
2.3077,0.002175,-0.30885
2.162,-0.058725,-0.063075
1.7726,-0.33495,0.006525
1.7052,-0.35888,0.13267
1.305,-0.39368,0.28058
1.0484,-0.37845,0.06525
0.85478,-0.097875,0.40237
0.57638,-0.12397,0.34365
0.60683,0,0.3219
0.36105,0.032625,0.12397
0.2523,0.050025,0.0522
0.29798,0.37845,-0.0087
0.03045,0.41107,-0.0783
-0.0261,0.38715,-0.14572
-0.0522,0.39585,-0.1218
-0.0957,0.44805,-0.3915
-0.24578,0.38715,-0.30233
-0.31538,0.40673,-0.3219
-0.1653,0.35235,-0.43065
-0.080475,0.6264,-0.50242
-0.036975,0.4872,-0.49155
1.0744,0.92873,-0.97657
0.8961,0.85695,-1.0462
1.0549,0.89175,-0.87652
1.044,0.90697,-0.76778
0.97875,0.98527,-0.82867
1.2637,1.1984,-0.74603
1.2463,1.3441,-0.6786
1.3093,1.3224,-0.8352
1.442,1.3964,-0.74603
1.6921,1.5704,-0.85043
1.964,1.5703,-0.87653
2.0271,1.5573,-0.92873
2.1946,1.5508,-0.9657
2.5839,1.4964,-0.90915
3.0167,1.3072,-1.0462
3.2908,1.1963,-0.9483
3.4408,0.87,-0.8874
3.3321,0.57202,-0.85913
3.3451,0.14355,-0.68295
3.2799,-0.25447,-0.5481
3.0298,-0.43718,-0.42412
2.7666,-0.70687,-0.010875
2.4556,-0.85477,0.29145
2.1402,-0.77865,0.39803
1.6682,-0.84825,0.4524
1.4203,-0.72645,0.43283
1.2658,-0.43718,0.4959
0.89828,-0.39803,0.55027
0.78735,-0.1305,0.41977
0.4611,-0.019575,0.34583
0.42195,0,0.071775
0.2697,0.028275,0.1827
0.27187,0.25882,0.12832
0.1479,0.11092,-0.01305
0.032625,0.25665,-0.20663
-0.00435,0.27622,-0.1218
-0.002175,0.41325,-0.32625
-0.071775,0.348,-0.40455
-0.20663,0.34147,-0.38497
0.00435,0.50243,-0.40237
-0.0435,0.5829,-0.5742
0.9048,0.90915,-1.1962
0.95047,0.86565,-1.081
0.99615,0.91567,-0.9744
1.0462,1.1832,-0.83302
1.181,1.2376,-0.59378
1.1223,1.2919,-0.83302
1.2441,1.3746,-0.84607
1.4355,1.6269,-0.7569
1.5116,1.703,-0.65033
1.8466,1.7204,-0.85042
1.9662,1.8923,-0.8613
2.4599,1.9249,-1.081
2.6448,1.8727,-0.98528
3.0841,1.7487,-0.92655
3.48,1.7095,-1.2702
3.9085,1.3028,-1.1093
4.1564,0.88305,-1.2311
4.2739,0.43282,-1.1093
4.3,-0.10223,-0.85043
4.0151,-0.61553,-0.63292
3.8019,-0.86783,-0.27622
3.4691,-1.0679,-0.050025
2.995,-1.2658,0.2958
2.5078,-1.3137,0.522
2.1641,-1.2746,0.6786
1.7422,-1.1245,0.79387
1.4594,-0.91132,0.71557
1.1462,-0.68295,0.7047
0.89175,-0.45675,0.7482
0.65685,-0.30668,0.45457
0.59378,-0.17183,0.33278
0.4263,-0.03915,0.37192
0.26752,-0.01305,0.0609
0.23708,0.071775,0.023925
0.080475,0.097875,-0.13268
0.11528,0.10657,-0.23055
0.01305,0.27405,-0.30885
-0.019575,0.33495,-0.25447
-0.041325,0.18487,-0.30015
0.032625,0.43935,-0.435
0.0261,0.49372,-0.44588
1.0375,0.86565,-1.144
0.9135,0.7917,-0.95265
0.9222,1.0549,-0.86565
0.95265,1.1528,-0.66772
1.118,1.044,-0.75038
1.0766,1.2854,-0.73297
1.2811,1.3789,-0.84172
1.4377,1.5529,-0.7047
1.6073,1.7552,-0.5742
2.0445,2.1293,-0.8004
2.2033,2.1293,-0.87652
2.6339,2.1968,-1.0744
3.0689,2.1902,-1.1201
3.5561,2.212,-1.3159
4.2304,1.9075,-1.4333
4.7872,1.6747,-1.6356
5.2939,1.1528,-1.6052
5.6093,0.41978,-1.5008
5.4201,-0.36758,-1.2724
5.27,-0.88305,-1.1876
4.9373,-1.3811,-0.6786
4.3913,-1.7465,-0.058725
3.9085,-2.0858,0.23925
3.1146,-2.0271,0.59377
2.7731,-1.7726,0.72862
2.2685,-1.7074,0.88522
1.9423,-1.3311,1.0114
1.5508,-1.2506,0.9483
1.3246,-0.86347,0.85912
1.1245,-0.6699,0.6351
0.84608,-0.522,0.7656
0.7047,-0.4089,0.43065
0.5394,-0.18053,0.38497
0.36105,-0.036975,0.093525
0.2871,0.015225,0.00435
0.24795,0.019575,-0.21967
0.16965,0.2436,-0.36975
-0.019575,0.11745,-0.28275
-0.002175,0.03045,-0.12397
0.27405,0.3306,-0.41107
0.006525,0.37628,-0.50895
0.89393,0.83955,-0.91785
0.88088,0.84825,-0.89175
0.93742,0.95918,-0.86347
1.0723,0.96787,-0.77647
0.93307,1.2332,-0.8004
1.231,1.4311,-0.58725
1.2963,1.6769,-0.58072
1.442,1.7487,-0.80692
1.6987,1.9792,-0.8178
1.901,2.2141,-0.88957
2.3338,2.3751,-0.9048
2.9667,2.6317,-1.1375
3.4604,2.9384,-1.318
4.1499,2.6644,-1.6269
4.9003,2.6078,-1.8944
5.7442,2.1728,-2.175
6.525,1.5921,-2.4404
7.1231,0.47633,-2.4991
7.0992,-0.43718,-2.1641
6.947,-1.3463,-1.7639
6.4576,-2.1663,-1.1658
5.9443,-2.5904,-0.4524
5.0591,-2.7949,0.087
4.1434,-2.8666,0.5133
3.4865,-2.5861,0.957
2.9341,-2.262,0.92655
2.56,-1.9684,1.2506
2.1641,-1.5268,1.2898
1.653,-1.2854,0.99832
1.355,-1.1593,0.84172
1.1614,-0.7134,0.6786
0.8439,-0.47632,0.522
0.73733,-0.44587,0.44152
0.44152,-0.34582,0.37845
0.41325,-0.041325,0.16965
0.14355,0,0.00435
0.24143,0.002175,-0.11745
0.058725,0.00435,-0.1044
0.006525,0.0087,-0.2262
0.3306,0.2871,-0.174
0.041325,0.42413,-0.53505
0.85912,0.783,-0.97222
0.86783,0.84825,-0.84825
0.88957,1.044,-0.82432
0.88305,1.0549,-0.61117
0.9918,1.2115,-0.61117
1.0353,1.6443,-0.7743
1.2746,1.7204,-0.54592
1.4051,2.0619,-0.51547
1.74,2.1815,-0.81997
1.9075,2.5273,-0.90262
2.5578,2.697,-0.8961
3.0428,3.2777,-1.5225
3.8345,3.5322,-1.6356
4.8046,3.841,-2.1641
5.7985,3.6605,-2.6426
7.0296,3.0167,-3.0798
7.9605,1.964,-3.5627
8.7326,0.7569,-3.8824
9.0458,-0.73515,-3.4844
8.7457,-1.9988,-2.7797
8.0997,-3.0298,-2.1076
7.2384,-3.5692,-1.2028
6.2792,-3.7279,-0.3045
5.5354,-3.6931,0.4176
4.5675,-3.3451,1.0157
3.828,-2.8906,1.2941
3.1472,-2.5534,1.5573
2.884,-2.1576,1.3615
2.2598,-1.7422,1.3485
1.8792,-1.3507,1.2528
1.3637,-1.0744,0.90915
0.957,-0.8787,0.75907
0.81128,-0.66772,0.696
0.60247,-0.48285,0.41978
0.44153,-0.23925,0.34583
0.42195,-0.2349,0.03915
0.35235,-0.01305,0.019575
0.26318,-0.02175,-0.028275
0.0087,-0.06525,-0.0087
0.22403,0.37627,-0.34148
0.14138,0.22837,-0.3828
0.85695,0.8439,-0.89827
0.86565,0.8787,-0.87435
0.87435,0.90262,-0.83955
0.88305,1.2397,-0.73515
0.8961,1.3072,-0.67642
1.1832,1.6726,-0.75255
1.2354,1.7987,-0.70252
1.5203,2.1706,-0.50677
1.6704,2.4643,-0.6351
1.9684,2.9449,-0.8787
2.5926,3.4626,-1.2115
3.1059,3.9259,-1.7095
4.0977,4.5784,-2.1685
5.22,4.872,-2.9667
6.7664,4.9133,-3.7845
8.2106,4.2412,-4.7524
9.5831,2.9167,-5.6615
10.494,1.1245,-6.0639
10.897,-0.74385,-5.816
10.599,-2.51,-4.9938
9.9941,-3.8432,-3.6062
8.8653,-4.6871,-2.4773
7.8409,-4.8785,-1.2637
6.7729,-4.7284,0.002175
5.7812,-4.3587,0.81562
5.0025,-3.8824,1.2311
4.2325,-3.2842,1.5508
3.6779,-2.8862,1.6987
3.0341,-2.4817,1.4703
2.5121,-2.0989,1.2267
1.7531,-1.4572,1.2441
1.3376,-1.2789,0.9657
1.0397,-0.97222,0.78953
0.7308,-0.6873,0.62858
0.71557,-0.65033,0.46328
0.42195,-0.26752,0.14138
0.38063,-0.16312,0.06525
0.3567,-0.11527,0.067425
0.1218,-0.036975,0.13702
0.3654,0.28928,-0.22402
0.10875,0.0696,-0.32625
0.8004,0.51983,-1.0179
0.85912,0.87653,-0.86565
0.84608,1.0418,-0.75037
0.86565,1.2267,-0.4785
0.94395,1.4638,-0.52417
1.1897,1.5921,-0.50895
1.1245,1.8357,-0.5568
1.3615,2.4273,-0.71557
1.7204,2.9297,-0.59595
2.1315,3.3734,-0.91567
2.5078,4.0237,-1.255
3.058,4.7611,-1.7704
4.1999,5.4723,-2.5709
5.3679,6.3336,-3.5322
7.0318,6.4489,-5.2113
9.0871,5.8551,-7.0579
10.777,4.2608,-8.6565
12.11,1.8031,-9.4613
12.482,-0.93525,-9.1132
12.315,-3.145,-7.9801
11.606,-4.8176,-6.3902
10.507,-5.929,-4.3674
9.5504,-6.0878,-2.5513
8.3716,-5.9095,-0.9918
7.5821,-5.5354,0.087
6.7164,-4.7872,0.75255
5.7028,-4.2847,1.131
4.8024,-3.6736,1.5943
3.915,-3.2821,1.603
3.0472,-2.7427,1.3072
2.2207,-2.1815,1.2833
1.8574,-1.7248,1.0331
1.3072,-1.3028,0.99398
0.8874,-0.8961,0.80475
0.8178,-0.83737,0.71558
0.65685,-0.46545,0.2523
0.40672,-0.39803,0.097875
0.11745,-0.41325,0.071775
0.15225,-0.2784,0.08265
0.2523,0.16748,-0.11093
0.1914,0.24795,-0.36322
0.6612,0.58943,-1.1288
0.68948,0.86783,-0.85695
0.68947,1.1789,-0.52852
0.86347,1.1832,-0.63075
0.91132,1.3768,-0.4611
0.91133,1.7422,-0.67207
0.9657,2.1337,-0.47197
1.2985,2.486,-0.6003
1.5616,3.2081,-0.79822
1.9183,3.8367,-0.87
2.2576,4.748,-1.2745
2.9993,5.6354,-2.0227
3.9063,6.8338,-2.8493
4.8981,-4.3261,1.0266
3.8476,-3.667,1.1528
2.9841,-3.0298,1.2267
2.1598,-2.3425,1.2224
1.4529,-1.8096,0.9918
1.0223,-1.305,0.8265
0.85913,-0.89175,0.66555
0.77647,-0.81563,0.42412
0.43935,-0.51113,0.37627
0.35452,-0.44152,0.23925
0.11963,-0.41542,0.058725
0.30232,0.006525,-0.11093
0.36105,0.087,-0.2871
0.6264,0.45675,-0.96135
0.81562,0.87218,-0.81127
0.74385,1.1245,-0.77212
0.73732,1.3007,-0.47197
0.8178,1.653,-0.48937
0.957,1.9118,-0.51982
0.9048,2.2402,-0.46762
1.218,2.7775,-0.46327
1.3202,3.3169,-0.58725
1.7161,4.1281,-0.87652
2.1554,5.1917,-1.3028
2.6905,6.4989,-2.1641
3.3256,7.8256,-3.3865
5.8116,-5.5854,0.10223
4.5153,-4.8198,0.7482
3.2473,-3.7714,1.0788
2.4643,-2.921,1.1288
1.8705,-2.2054,0.93525
1.3224,-1.7356,0.8526
0.91568,-1.2985,0.70035
0.70905,-1.0396,0.4437
0.5394,-0.75472,0.23925
0.42195,-0.56985,0.093525
0.261,-0.43935,0.1479
0.3741,-0.11093,-0.071775
0.23055,-0.006525,-0.3132
0.6438,0.6786,-0.90045
0.68512,0.8787,-0.8178
0.80692,1.0657,-0.6525
0.8265,1.3115,-0.5742
0.84825,1.7248,-0.42847
0.80258,2.0641,-0.48502
0.95482,2.436,-0.43935
0.9831,2.9884,-0.46327
1.1593,3.5278,-0.45675
1.6225,4.437,-0.85477
1.7487,5.705,-1.2941
2.2076,7.2623,-2.1924
2.8471,8.737,-3.5931
6.5924,-7.0405,-0.88087
4.8198,-6.1618,0.1653
3.7127,-4.8807,0.83085
2.7188,-3.6018,0.91785
1.9336,-2.6992,0.93525
1.3333,-2.1598,0.88087
1.0353,-1.6813,0.81127
0.7308,-1.2202,0.46545
0.54592,-0.8613,0.32408
0.41325,-0.8352,0.348
0.37845,-0.4437,0.21967
0.35235,-0.22185,-0.087
0.41977,-0.16748,-0.30233
0.696,0.73732,-0.8613
0.49373,0.88958,-0.85042
0.5481,1.2397,-0.5046
0.6699,1.342,-0.53722
0.8004,1.7291,-0.35017
0.71558,1.9662,-0.43717
0.80257,2.3555,-0.4263
0.957,3.0689,-0.4785
1.144,3.8802,-0.45457
1.2724,4.798,-0.84607
1.3202,6.103,-1.2876
1.6965,7.5233,-2.1663
2.0902,9.3851,-3.6671
6.5272,-8.8522,-2.3186
5.0264,-7.6125,-0.45675
3.7628,-6.0661,0.45892
2.9297,-4.5979,0.98962
1.951,-3.3647,0.90915
1.4507,-2.4838,0.87435
1.1158,-1.877,0.7134
0.81997,-1.4681,0.49155
0.52852,-1.1636,0.435
0.4437,-0.87,0.40237
0.32843,-0.71557,0.045675
0.435,-0.18705,-0.1131
0.21098,-0.28057,-0.22838
0.5916,0.8613,-0.85912
0.7221,0.9831,-0.80475
0.62423,1.268,-0.48502
0.65468,1.3507,-0.435
0.59595,1.7248,-0.16095
0.81127,1.964,-0.43935
0.72428,2.4665,-0.28275
0.85478,3.2038,-0.4263
0.86565,3.9194,-0.43717
1.0614,4.9373,-0.6264
1.1093,6.4162,-1.0875
1.0984,8.191,-2.2272
1.4442,9.9702,-3.7171
6.0574,-10.344,-3.2386
4.6654,-8.7239,-1.2463
3.754,-6.9513,0.01305
2.7318,-5.22,0.81562
2.0336,-3.9128,0.98745
1.4355,-3.0254,0.87
1.0027,-2.1467,0.67642
0.85695,-1.7226,0.58725
0.51983,-1.2245,0.4002
0.44587,-0.88305,0.2784
0.2262,-0.66337,0.2349
0.43935,-0.3915,-0.15225
0.41542,-0.32842,-0.1479
0.56333,0.73298,-0.8439
0.46545,1.118,-0.82432
0.522,1.2919,-0.49807
0.68295,1.3681,-0.4698
0.6177,1.74,-0.3219
0.67425,2.0228,-0.4263
0.4872,2.5991,-0.38497
0.50242,3.2125,-0.36975
0.70253,3.9672,-0.43282
0.72645,5.1308,-0.55027
0.83303,6.5359,-0.94177
0.82215,8.2541,-2.1032
0.8526,10.046,-3.5627
5.2852,-11.417,-4.3783
4.3304,-9.6853,-1.7639
3.4474,-7.7039,-0.0957
2.5535,-5.9378,0.58073
1.9858,-4.387,0.87
1.4485,-3.2669,0.75037
0.99615,-2.3077,0.58942
0.7917,-1.8444,0.4524
0.51548,-1.3267,0.43282
0.39368,-1.0244,0.35452
0.20662,-0.81345,0.10222
0.4263,-0.43935,-0.00435
0.3045,-0.4002,-0.03915
0.5307,0.83955,-0.8526
0.4959,0.957,-0.78735
0.46327,1.1767,-0.5133
0.47197,1.5225,-0.37845
0.5481,1.7509,-0.21097
0.4959,2.1467,-0.42195
0.4524,2.6622,-0.35235
0.49155,3.2886,-0.29145
0.46763,4.076,-0.41542
0.48503,5.2961,-0.48285
0.4263,6.6055,-0.957
0.42412,8.3042,-1.8748
0.40238,10.19,-3.5039
4.5153,-12.182,-5.1917
3.6671,-10.575,-2.2816
2.9645,-8.3172,-0.7221
2.2903,-6.3401,0.40455
1.6748,-4.8633,0.5655
1.3115,-3.6801,0.78082
0.9135,-2.6165,0.75472
0.8526,-2.1228,0.51765
0.58507,-1.4072,0.4089
0.35453,-1.2441,0.16312
0.2088,-1.007,0.31755
0.42847,-0.45675,-0.19357
0.41108,-0.41325,-0.31537
0.4959,0.86783,-0.67425
0.45457,0.89392,-0.5655
0.42413,1.1462,-0.73732
0.42848,1.5878,-0.40455
0.435,1.7574,-0.15008
0.32843,2.2098,-0.35235
0.42195,2.7101,-0.35017
0.40238,3.306,-0.13703
0.40672,4.1434,-0.39367
0.33712,5.3679,-0.45892
0.06525,6.8143,-0.92655
0.0087,8.3259,-1.8161
-0.26317,10.386,-3.4148
3.4996,-12.859,-5.7181
2.8166,-11.243,-3.0124
2.2794,-8.8631,-0.87652
1.9379,-6.7295,0.12833
1.4899,-5.0417,0.52852
0.9831,-3.7628,0.609
0.85695,-2.7296,0.55027
0.78735,-2.1554,0.43282
0.50895,-1.6748,0.44152
0.4263,-1.3159,0.29362
0.17835,-1.0157,0.21315
0.32407,-0.52635,-0.0435
0.22837,-0.38063,-0.1305
0.41542,0.80475,-0.67425
0.37845,1.007,-0.72427
0.36975,1.1267,-0.66555
0.30668,1.5747,-0.4263
0.40673,1.7465,-0.39802
0.29798,2.1815,-0.27187
0.20228,2.7688,-0.261
